22.55,1.1467,1.13,0.4067,0.34,35.47,30.09,0.74,0.79,64.53,69.91,0.4,34.88
23.7467,1.1967,1.1767,0.4167,0.36,34.82,30.59,0.78,0.8167,65.18,69.41,0.42,35.1
24.9433,1.1967,1.1867,0.4,0.34,33.43,28.65,0.7967,0.8467,66.57,71.35,0.4567,38.16
26.1167,1.1733,1.2,0.3933,0.3433,33.52,28.61,0.78,0.8567,66.48,71.39,0.4367,37.22
27.26,1.1433,1.1667,0.39,0.3533,34.11,30.29,0.7533,0.8133,65.89,69.71,0.4,34.99
28.3667,1.1067,1.12,0.3833,0.3467,34.64,30.95,0.7233,0.7733,65.36,69.05,0.3767,34.04
29.52,1.1533,1.1333,0.3867,0.35,33.53,30.88,0.7667,0.7833,66.47,69.12,0.4167,36.13
30.6467,1.1267,1.1367,0.3967,0.3533,35.21,31.09,0.73,0.7833,64.79,68.91,0.3767,33.43
31.8367,1.19,1.1,0.43,0.3033,36.13,27.58,0.76,0.7967,63.87,72.42,0.4567,38.38
33.01,1.1733,1.19,0.39,0.2967,33.24,24.93,0.7833,0.8933,66.76,75.07,0.4867,41.48
34.1633,1.1533,1.23,0.3667,0.35,31.79,28.46,0.7867,0.88,68.21,71.54,0.4367,37.86
35.3633,1.2,1.16,0.4067,0.36,33.89,31.03,0.7933,0.8,66.11,68.97,0.4333,36.11
36.5233,1.16,1.2,0.37,0.3567,31.9,29.72,0.79,0.8433,68.1,70.28,0.4333,37.36
37.6367,1.1133,1.08,0.3633,0.2967,32.63,27.47,0.75,0.7833,67.37,72.53,0.4533,40.72
38.79,1.1533,1.1667,0.3933,0.3533,34.1,30.29,0.76,0.8133,65.9,69.71,0.4067,35.26
39.8967,1.1067,1.0567,0.3833,0.28,34.64,26.5,0.7233,0.7767,65.36,73.5,0.4433,40.06
41.0733,1.1767,1.1633,0.4033,0.3,34.28,25.79,0.7733,0.8633,65.72,74.21,0.4733,40.23
42.27,1.1967,1.2333,0.4033,0.3467,33.7,28.11,0.7933,0.8867,66.3,71.89,0.4467,37.33
43.36,1.09,1.12,0.3533,0.2933,32.42,26.19,0.7367,0.8267,67.58,73.81,0.4433,40.67
44.51,1.15,1.12,0.3833,0.3167,33.33,28.27,0.7667,0.8033,66.67,71.73,0.45,39.13
45.6833,1.1733,1.1967,0.3933,0.34,33.52,28.41,0.78,0.8567,66.48,71.59,0.44,37.5
46.8633,1.18,1.1667,0.3733,0.3467,31.64,29.71,0.8067,0.82,68.36,70.29,0.46,38.98
48.03,1.1667,1.16,0.4,0.32,34.29,27.59,0.7667,0.84,65.71,72.41,0.4467,38.29
49.2767,1.2467,1.2167,0.3933,0.3733,31.55,30.68,0.8533,0.8433,68.45,69.32,0.48,38.5
50.4467,1.17,1.23,0.3833,0.3567,32.76,29,0.7867,0.8733,67.24,71,0.43,36.75
51.63,1.1833,1.1567,0.37,0.3467,31.27,29.97,0.8133,0.81,68.73,70.03,0.4667,39.44
52.8233,1.1933,1.2033,0.39,0.3633,32.68,30.19,0.8033,0.84,67.32,69.81,0.44,36.87
53.99,1.1667,1.1667,0.3767,0.34,32.29,29.14,0.79,0.8267,67.71,70.86,0.45,38.57
55.1967,1.2067,1.2033,0.4067,0.3833,33.7,31.86,0.8,0.82,66.3,68.14,0.4167,34.53
