22.36,1.0967,1.0933,0.4067,0.4267,37.08,39.02,0.69,0.6667,62.92,60.98,0.2633,24.01
23.46,1.1,1.0867,0.4,0.39,36.36,35.89,0.7,0.6967,63.64,64.11,0.31,28.18
24.5733,1.1133,1.09,0.42,0.39,37.72,35.78,0.6933,0.7,62.28,64.22,0.3033,27.25
25.7433,1.17,1.1633,0.4333,0.4433,37.04,38.11,0.7367,0.72,62.96,61.89,0.2933,25.07
26.91,1.1667,1.1833,0.4233,0.44,36.29,37.18,0.7433,0.7433,63.71,62.82,0.3033,26
28.0133,1.1033,1.1133,0.4233,0.42,38.37,37.72,0.68,0.6933,61.63,62.28,0.26,23.56
29.11,1.0967,1.1133,0.3967,0.3967,36.17,35.63,0.7,0.7167,63.83,64.37,0.3033,27.66
30.2133,1.1033,1.09,0.3933,0.3967,35.65,36.39,0.71,0.6933,64.35,63.61,0.3133,28.4
31.34,1.1267,1.1033,0.4267,0.41,37.87,37.16,0.7,0.6933,62.13,62.84,0.29,25.74
32.47,1.13,1.14,0.4167,0.4467,36.87,39.18,0.7133,0.6933,63.13,60.82,0.2667,23.6
33.57,1.1,1.12,0.4,0.42,36.36,37.5,0.7,0.7,63.64,62.5,0.28,25.45
34.6367,1.0667,1.1,0.39,0.4333,36.56,39.39,0.6767,0.6667,63.44,60.61,0.2433,22.81
35.7233,1.0867,1.06,0.4067,0.4133,37.42,38.99,0.68,0.6467,62.58,61.01,0.2667,24.54
36.8367,1.1133,1.1067,0.4067,0.4433,36.53,40.06,0.7067,0.6633,63.47,59.94,0.2633,23.65
37.9167,1.08,1.0767,0.4133,0.3967,38.27,36.84,0.6667,0.68,61.73,63.16,0.27,25
39.0133,1.0967,1.1,0.4133,0.4333,37.69,39.39,0.6833,0.6667,62.31,60.61,0.25,22.8
40.0867,1.0733,1.09,0.38,0.4,35.4,36.7,0.6933,0.69,64.6,63.3,0.2933,27.33
41.1567,1.07,1.0767,0.3967,0.4133,37.07,38.39,0.6733,0.6633,62.93,61.61,0.26,24.3
42.2433,1.0867,1.0233,0.4167,0.36,38.34,35.18,0.67,0.6633,61.66,64.82,0.31,28.53
43.39,1.1467,1.1467,0.4333,0.42,37.79,36.63,0.7133,0.7267,62.21,63.37,0.2933,25.58
44.51,1.12,1.16,0.3967,0.4367,35.42,37.64,0.7233,0.7233,64.58,62.36,0.2867,25.6
45.6133,1.1033,1.12,0.3933,0.4233,35.65,37.8,0.71,0.6967,64.35,62.2,0.2867,25.98
46.6533,1.04,1.07,0.3633,0.4067,34.94,38.01,0.6767,0.6633,65.06,61.99,0.27,25.96
47.7233,1.07,1.04,0.3933,0.3933,36.76,37.82,0.6767,0.6467,63.24,62.18,0.2833,26.48
48.8133,1.09,1.0933,0.3967,0.42,36.39,38.41,0.6933,0.6733,63.61,61.59,0.2733,25.08
49.9033,1.09,1.0933,0.39,0.4233,35.78,38.72,0.7,0.67,64.22,61.28,0.2767,25.38
50.9833,1.08,1.0667,0.4033,0.41,37.35,38.44,0.6767,0.6567,62.65,61.56,0.2667,24.69
52.0767,1.0933,1.0633,0.4233,0.39,38.72,36.68,0.67,0.6733,61.28,63.32,0.28,25.61
53.1533,1.0767,1.1433,0.3633,0.4467,33.75,39.07,0.7133,0.6967,66.25,60.93,0.2667,24.77
54.2933,1.14,1.0933,0.4167,0.44,36.55,40.24,0.7233,0.6533,63.45,59.76,0.2833,24.85
55.3933,1.1,1.11,0.4,0.4,36.36,36.04,0.7,0.71,63.64,63.96,0.3,27.27
56.4733,1.08,1.0833,0.4067,0.4233,37.65,39.08,0.6733,0.66,62.35,60.92,0.25,23.15
57.5667,1.0933,1.08,0.4167,0.42,38.11,38.89,0.6767,0.66,61.89,61.11,0.2567,23.48
58.65,1.0833,1.09,0.4033,0.4067,37.23,37.31,0.68,0.6833,62.77,62.69,0.2733,25.23
59.7433,1.0933,1.0867,0.41,0.4167,37.5,38.34,0.6833,0.67,62.5,61.66,0.2667,24.39
60.8267,1.0833,1.09,0.4,0.4,36.92,36.7,0.6833,0.69,63.08,63.3,0.2833,26.15
61.9567,1.13,1.1033,0.42,0.44,37.17,39.88,0.71,0.6633,62.83,60.12,0.27,23.89
63.0567,1.1,1.12,0.4133,0.3933,37.58,35.12,0.6867,0.7267,62.42,64.88,0.2933,26.67
64.1467,1.09,1.0867,0.4033,0.4067,37,37.42,0.6867,0.68,63,62.58,0.28,25.69
65.3167,1.17,1.1233,0.4333,0.4433,37.04,39.47,0.7367,0.68,62.96,60.53,0.2933,25.07
